stop_id,stop_name,stop_lat,stop_lon,day_type,hour_bucket,score_1_to_5,pct_on_time,avg_delay_minutes,delay_stddev_minutes,sample_size,last_updated
8260DB008083,Moyglare Abbey,53.39078,-6.59848,weekday,evening,,66.7,4.62,1.34,6,2026-07-03 02:53:36.731074
8310B1357301,Rath,53.524516,-6.414405,weekday,evening,,55.6,5.44,7.03,27,2026-07-03 02:53:36.731074
8260DB003008,Rail Park,53.3740033999716,-6.5864956331453,weekday,pm_peak,,0.0,20.11,2.84,13,2026-07-03 02:53:36.731074
8260DB008082,Community College,53.394266,-6.596034,weekday,evening,3.5,80.0,2.25,3.3,30,2026-07-03 02:53:36.731074
8230DB008087,Greenogue Rdbt,53.291954,-6.472053,weekday,pm_peak,,100.0,0.73,,1,2026-07-03 02:53:36.731074
8230DB003406,Cornerpark Frm,53.305936,-6.497949,weekday,evening,,100.0,0.0,,1,2026-07-03 02:53:36.731074
8230GD10110,Stone Masons Court,53.284429,-6.420189,weekday,evening,,100.0,1.53,0.0,2,2026-07-03 02:53:36.731074
8240DB000950,Baldoyle Ch,53.399646,-6.128038,weekday,evening,4.5,95.7,0.4,1.94,47,2026-07-03 02:53:36.731074
8240DB004381,Sutton Stn,53.3919,-6.11624,weekday,evening,,96.2,1.65,2.28,26,2026-07-03 02:53:36.731074
8240DB001872,Huntstown Road,53.400779,-6.406107,weekday,pm_peak,,0.0,10.48,0.66,12,2026-07-03 02:53:36.731074
8240DB001874,Huntstown Court,53.4002318019103,-6.41357141919568,weekday,evening,4.5,96.4,0.45,2.42,83,2026-07-03 02:53:36.731074
8240DB001876,Hartstown Comm Sch,53.396436,-6.416735,weekday,pm_peak,,0.0,13.73,,1,2026-07-03 02:53:36.731074
8240DB001881,Fortlawn Drive,53.390524,-6.402716,weekday,pm_peak,,0.0,13.82,0.0,2,2026-07-03 02:53:36.731074
8240DB001881,Fortlawn Drive,53.390524,-6.402716,weekday,evening,,0.0,13.09,0.33,3,2026-07-03 02:53:36.731074
8240DB007099,Mount Garrett,53.421782,-6.391223,weekday,evening,,87.5,0.64,1.8,8,2026-07-03 02:53:36.731074
8240DB002289,Blackcourt Road,53.401123,-6.374918,weekday,evening,,100.0,3.61,1.53,4,2026-07-03 02:53:36.731074
8240DB007102,Bealing Walk,53.418151,-6.387178,weekday,pm_peak,,100.0,1.78,0.85,2,2026-07-03 02:53:36.731074
8240DB007103,Cruise Park,53.41983,-6.393117,weekday,evening,,100.0,0.16,0.72,9,2026-07-03 02:53:36.731074
8240DB003569,Selskar Road,53.576527,-6.121439,weekday,pm_peak,,0.0,9.6,,1,2026-07-03 02:53:36.731074
8240DB003679,Swords Castle,53.459082,-6.220136,weekday,pm_peak,1.0,0.0,17.08,10.26,33,2026-07-03 02:53:36.731074
8240DB003713,Balheary Park,53.4686889702079,-6.21345232771727,weekday,evening,,77.8,3.82,7.79,18,2026-07-03 02:53:36.731074
8240DB003837,Rush Main Street,53.522017,-6.092616,weekday,evening,,0.0,16.08,0.0,3,2026-07-03 02:53:36.731074
8240DB003719,Newbridge House,53.481912,-6.177261,weekday,pm_peak,,100.0,0.88,,1,2026-07-03 02:53:36.731074
8240DB003724,Rahillion,53.49271,-6.13085,weekday,evening,,100.0,0.8,,1,2026-07-03 02:53:36.731074
8240DB007039,Portrane,53.493522,-6.110008,weekday,evening,,100.0,1.92,,1,2026-07-03 02:53:36.731074
8240DB007169,Leisure Centre,53.489831,-6.141731,weekday,pm_peak,,100.0,0.03,0.33,2,2026-07-03 02:53:36.731074
8250DB003248,Sallynoggin Road,53.274756,-6.148345,weekday,pm_peak,,100.0,-2.48,,1,2026-07-03 02:53:36.731074
8250DB003556,The Elms,53.248118,-6.123286,weekday,pm_peak,,100.0,1.8,,1,2026-07-03 02:53:36.731074
8250DB003560,Ballybrack Village,53.252882,-6.124426,weekday,evening,,100.0,1.23,,1,2026-07-03 02:53:36.731074
8350DB004153,Cornerstone Church,53.2048906454733,-6.10953086477759,weekday,evening,,100.0,0.07,0.93,29,2026-07-03 02:53:36.731074
8250DB004127,St James's Church,53.21901,-6.11993,weekday,pm_peak,,100.0,3.75,0.0,2,2026-07-03 02:53:36.731074
8350DB004168,Bray Station,53.20438,-6.10099,weekday,evening,,100.0,3.44,0.51,11,2026-07-03 02:53:36.731074
8250DB003212,Granitefield,53.269115,-6.139923,weekday,pm_peak,,14.3,13.38,4.38,14,2026-07-03 02:53:36.731074
8250DB003541,Hazelwood,53.238826,-6.122853,weekday,evening,,100.0,4.26,0.41,2,2026-07-03 02:53:36.731074
8250DB004125,Shanganagh Castle,53.2234316453965,-6.12360158015999,weekday,evening,4.5,94.7,0.95,4.09,57,2026-07-03 02:53:36.731074
8250DB003111,Barnhill Avenue,53.277384,-6.11527,weekday,pm_peak,,100.0,0.85,,1,2026-07-03 02:53:36.731074
8250DB003111,Barnhill Avenue,53.277384,-6.11527,weekday,evening,,100.0,1.33,,1,2026-07-03 02:53:36.731074
8240DB003619,Robswall,53.444704,-6.128059,weekday,pm_peak,,100.0,-0.36,0.01,2,2026-07-03 02:53:36.731074
8240DB003636,St Sylvester's Sch,53.449422,-6.162166,weekday,evening,,100.0,-1.63,0.0,2,2026-07-03 02:53:36.731074
8240DB003636,St Sylvester's Sch,53.449422,-6.162166,weekday,pm_peak,,100.0,-1.28,,1,2026-07-03 02:53:36.731074
8240DB000905,Yellow Walls Rd,53.451562,-6.17037,weekday,pm_peak,,100.0,1.45,0.59,13,2026-07-03 02:53:36.731074
8240DB004331,Seabury,53.4554,-6.17921,weekday,pm_peak,,100.0,-0.03,,1,2026-07-03 02:53:36.731074
8220DB007320,Griffith Court,53.3685007698389,-6.23958867639404,weekday,evening,,100.0,1.61,2.65,9,2026-07-03 02:53:36.731074
8220DB001489,Marino Church,53.370159,-6.231961,weekday,evening,,100.0,2.22,,1,2026-07-03 02:53:36.731074
8220DB001172,Deverell Place,53.351743,-6.255256,weekday,evening,4.5,100.0,-0.18,1.99,50,2026-07-03 02:53:36.731074
8220DB001432,Mourne Rd E,53.333499,-6.30839,weekday,pm_peak,,100.0,-8.18,0.0,2,2026-07-03 02:53:36.731074
8220DB001467,Slievenamon Rd,53.335657,-6.305962,weekday,evening,,100.0,-8.23,0.0,2,2026-07-03 02:53:36.731074
8220DB001997,Watling Street,53.34364,-6.28542,weekday,pm_peak,,47.1,7.97,5.79,17,2026-07-03 02:53:36.731074
8220DB002184,Walkinstown Rd N,53.322997,-6.329146,weekday,pm_peak,,100.0,-2.48,3.68,18,2026-07-03 02:53:36.731074
8220DB001424,Crumlin Hospl,53.325663,-6.316747,weekday,pm_peak,,65.0,3.25,4.83,20,2026-07-03 02:53:36.731074
8220DB001425,Cooley Road,53.32706,-6.31804,weekday,pm_peak,,100.0,-1.85,0.8,2,2026-07-03 02:53:36.731074
8220DB001377,Hybreasal House,53.339163,-6.304742,weekday,evening,,100.0,-1.67,3.23,17,2026-07-03 02:53:36.731074
8240DB000913,Baldoyle Village,53.396855,-6.126566,weekday,evening,,100.0,3.32,0.85,6,2026-07-03 02:53:36.731074
8220DB001939,Thomas Street,53.342998,-6.280665,weekday,evening,,60.0,4.74,6.2,10,2026-07-03 02:53:36.731074
8220DB007402,Deverell Place,53.351377,-6.254791,weekday,pm_peak,,100.0,-7.15,3.82,2,2026-07-03 02:53:36.731074
8220DB001937,High Street,53.343088,-6.273152,weekday,evening,4.5,98.0,-0.04,1.99,102,2026-07-03 02:53:36.731074
8220DB001499,Brian Road,53.36578,-6.237297,weekday,pm_peak,,100.0,-2.97,0.0,2,2026-07-03 02:53:36.731074
8220DB000513,Summerhill,53.355212,-6.253973,weekday,evening,,100.0,-2.23,0.99,5,2026-07-03 02:53:36.731074
8220DB001494,Croydon Gardens,53.370673,-6.235742,weekday,evening,,100.0,1.1,,1,2026-07-03 02:53:36.731074
8440B352801,SETU P Browne's Rd,52.245832,-7.143616,weekday,pm_peak,2.0,66.7,-2.57,9.55,33,2026-07-03 02:53:36.731074
8440B3526301,Congress Place,52.260383,-7.129873,weekday,evening,,100.0,1.81,1.38,12,2026-07-03 02:53:36.731074
8440B3526501,Dobbynsparks,52.26325,-7.12774,weekday,evening,,100.0,1.45,1.58,12,2026-07-03 02:53:36.731074
8440B3529901,Hawthorn Close,52.259581,-7.136891,weekday,pm_peak,,47.8,9.02,6.45,23,2026-07-03 02:53:36.731074
8440B352831,Oakwood,52.261203,-7.138676,weekday,pm_peak,,50.0,6.78,6.79,22,2026-07-03 02:53:36.731074
8440B3524201,Thomas Street,52.261858,-7.117832,weekday,pm_peak,,50.0,3.46,2.32,22,2026-07-03 02:53:36.731074
8440B352731,Waterford Hospl,52.247543,-7.079556,weekday,evening,3.5,77.3,1.96,3.48,66,2026-07-03 02:53:36.731074
8440B352561,Waterford Bus Stn,52.263174,-7.115989,weekday,pm_peak,2.5,63.9,5.78,3.7,36,2026-07-03 02:53:36.731074
8440B352271,John Street,52.257008,-7.111234,weekday,evening,,70.0,3.67,1.78,10,2026-07-03 02:53:36.731074
8440B352201,Ashe Road,52.249543,-7.127478,weekday,pm_peak,4.5,100.0,0.51,0.47,34,2026-07-03 02:53:36.731074
8440B3522101,Cannon Street,52.254958,-7.121909,weekday,pm_peak,4.5,100.0,0.7,0.58,34,2026-07-03 02:53:36.731074
8440B352231,Barrack Street,52.256904,-7.11771,weekday,evening,,100.0,1.38,1.03,19,2026-07-03 02:53:36.731074
8440B3525801,The Clock Tower,52.261859,-7.1108,weekday,pm_peak,1.5,51.1,4.5,3.55,45,2026-07-03 02:53:36.731074
8220DB004413,Heuston Station,53.34623,-6.29242,weekday,pm_peak,4.5,100.0,-0.49,2.92,46,2026-07-03 02:53:36.731074
8260B1041001,Newbridge Retail,53.1766304133423,-6.80296812881822,weekday,pm_peak,,100.0,3.95,0.0,11,2026-07-03 02:53:36.731074
8260B1370001,Naas,53.217647,-6.663959,weekday,evening,,61.5,3.89,1.77,13,2026-07-03 02:53:36.731074
8260B1038101,St Corban's,53.2256491831853,-6.65068033829214,weekday,pm_peak,,50.0,5.82,1.19,22,2026-07-03 02:53:36.731074
8260B1370301,Naas,53.217609,-6.663781,weekday,evening,1.0,28.4,8.82,4.67,74,2026-07-03 02:53:36.731074
8260B1338501,Barberstown Cross,53.3238082374298,-6.60568860372164,weekday,pm_peak,4.5,100.0,0.38,1.56,45,2026-07-03 02:53:36.731074
8260B1025801,Baybush,53.3202420025286,-6.62911552958706,weekday,pm_peak,4.5,100.0,0.79,2.18,44,2026-07-03 02:53:36.731074
8220B1351201,Connolly Station,53.350218,-6.250527,weekday,evening,4.5,100.0,0.16,0.46,99,2026-07-03 02:53:36.731074
8260B1032001,Newbury Cross,53.3462678782946,-6.95159341499394,weekday,pm_peak,,100.0,3.3,0.0,11,2026-07-03 02:53:36.731074
8260B1047801,Clane Garda Station,53.2935170850573,-6.68539881081424,weekday,evening,,100.0,1.95,0.66,5,2026-07-03 02:53:36.731074
8260B1045501,Ovidstown,53.3174199663559,-6.63854161381728,weekday,evening,,100.0,2.57,,1,2026-07-03 02:53:36.731074
8320B1049101,St Teresa's Terrace,53.341254,-7.06637,weekday,pm_peak,,100.0,0.05,0.0,11,2026-07-03 02:53:36.731074
8260B1331301,Firmount Cross,53.2893559478851,-6.71676970758031,weekday,pm_peak,,100.0,1.28,0.03,24,2026-07-03 02:53:36.731074
8260B1038701,Toughers Ind Estate,53.2073014386322,-6.74407356178403,weekday,pm_peak,,0.0,12.32,1.69,22,2026-07-03 02:53:36.731074
8260B1039401,Moorefield Road,53.1741788605299,-6.8058635746782,weekday,pm_peak,,0.0,11.28,0.0,12,2026-07-03 02:53:36.731074
8260B1039501,Green Road,53.169386270867,-6.80924232784756,weekday,evening,,0.0,12.67,0.0,10,2026-07-03 02:53:36.731074
8230DB003427,Newlands X,53.31255,-6.39118,weekday,pm_peak,4.5,100.0,2.69,0.68,33,2026-07-03 02:53:36.731074
8260B1037501,St Brigid's Church,53.249280210871,-6.58876718049516,weekday,pm_peak,,50.0,3.58,2.29,22,2026-07-03 02:53:36.731074
8220DB001948,Tyrconnell Rd N,53.338662,-6.322046,weekday,pm_peak,,50.0,2.9,3.01,24,2026-07-03 02:53:36.731074
8260B1037901,Naas Odeon Cinema,53.2311064768181,-6.64054781490404,weekday,evening,,100.0,4.68,0.45,11,2026-07-03 02:53:36.731074
8260B1039201,Newbridge,53.1805392645476,-6.7975331961914,weekday,evening,,37.5,10.42,7.65,24,2026-07-03 02:53:36.731074
8380IR0125,Little Island,51.907701,-8.355584,saturday,pm_peak,,100.0,0.0,0.0,23,2026-07-03 02:53:36.731074
8380IR0004,Mallow,52.138563,-8.654962,saturday,pm_peak,2.5,73.9,2.35,4.0,46,2026-07-03 02:53:36.731074
8250IR0039,Booterstown,53.309921,-6.19498,weekday,pm_peak,2.5,72.2,3.15,2.94,79,2026-07-03 02:53:36.731074
8350IR0123,Bray (Daly),53.203712,-6.100194,weekday,evening,4.5,92.3,1.55,2.09,143,2026-07-03 02:53:36.731074
8220IR0141,Kilbarrack,53.387472,-6.16089,weekday,pm_peak,2.5,63.0,3.43,3.58,92,2026-07-03 02:53:36.731074
8220IR0139,Clongriffin,53.402514,-6.149029,weekday,pm_peak,2.5,66.2,3.82,3.24,68,2026-07-03 02:53:36.731074
8220IR3881,Killester,53.372884,-6.204046,weekday,evening,4.5,100.0,0.98,1.82,65,2026-07-03 02:53:36.731074
8420IR0097,Templemore Station,52.788104,-7.822693,saturday,evening,,100.0,0.54,2.77,24,2026-07-03 02:53:36.731074
8420IR0098,Thurles,52.676987,-7.821568,saturday,evening,4.5,100.0,1.61,2.82,36,2026-07-03 02:53:36.731074
8310IR0019,Gormanston Stn,53.638089,-6.217406,weekday,evening,,89.5,-9.84,20.46,19,2026-07-03 02:53:36.731074
8340IR0109,Enniscorthy,52.504303,-6.566417,weekday,pm_peak,,7.7,8.31,2.5,13,2026-07-03 02:53:36.731074
8240IR0041,Clonsilla,53.383004,-6.423078,weekday,pm_peak,4.5,100.0,2.41,1.7,103,2026-07-03 02:53:36.731074
8240IR0015,Navan Road Parkway,53.377708,-6.345914,weekday,evening,4.5,100.0,2.53,1.5,30,2026-07-03 02:53:36.731074
8220IR0026,Broombridge,53.372506,-6.29869,weekday,evening,4.5,100.0,0.51,1.17,37,2026-07-03 02:53:36.731074
8240IR0030,Hansfield,53.386938,-6.441785,weekday,pm_peak,4.5,100.0,2.48,1.66,46,2026-07-03 02:53:36.731074
8260IR0054,Newbridge,53.185394,-6.808223,saturday,evening,,100.0,3.32,2.03,19,2026-07-03 02:53:36.731074
8260IR0054,Newbridge,53.185394,-6.808223,weekday,evening,,100.0,0.0,0.0,4,2026-07-03 02:53:36.731074
8480IR0069,Dromod,53.859239,-7.916454,weekday,evening,,0.0,6.0,,1,2026-07-03 02:53:36.731074
8240DB007047,Barnwell Green,53.393118,-6.442615,weekday,evening,,0.0,12.42,0.0,5,2026-07-03 02:53:36.731074
8220DB001666,Ashtown Roundabout,53.371597,-6.330596,weekday,pm_peak,1.0,36.5,3.21,8.75,63,2026-07-03 02:53:36.731074
8240DB001854,Orchard Court,53.383584,-6.391942,weekday,pm_peak,,0.0,16.05,,1,2026-07-03 02:53:36.731074
8240DB001853,Coolmine Woods,53.384628,-6.38864,weekday,evening,,100.0,-0.03,0.0,29,2026-07-03 02:53:36.731074
8240DB001912,Clonsilla Station,53.38367,-6.420546,weekday,pm_peak,,100.0,0.0,0.0,11,2026-07-03 02:53:36.731074
8240DB001841,Church Road,53.386121,-6.37552,weekday,evening,4.5,100.0,-0.02,0.01,87,2026-07-03 02:53:36.731074
8220DB000335,D'Olier Street,53.346361,-6.257849,weekday,evening,4.5,100.0,-0.04,0.46,138,2026-07-03 02:53:36.731074
8240DB007158,Delhurst,53.39192,-6.438223,weekday,evening,4.5,100.0,0.0,0.0,70,2026-07-03 02:53:36.731074
8240DB001858,Hartstown Road,53.390882,-6.410657,weekday,evening,4.5,100.0,0.01,0.11,71,2026-07-03 02:53:36.731074
8220DB001905,Skreen Road,53.363318,-6.303077,weekday,evening,4.5,98.0,0.11,0.76,153,2026-07-03 02:53:36.731074
8220DB000056,Phibsborough Church,53.36076,-6.276374,weekday,pm_peak,,47.8,5.72,1.76,23,2026-07-03 02:53:36.731074
8240DB001895,Clonsilla Road,53.383526,-6.417154,weekday,evening,,100.0,-0.02,0.0,24,2026-07-03 02:53:36.731074
8220DB006004,Parnell Street,53.352908,-6.260511,weekday,evening,4.5,100.0,0.0,0.0,63,2026-07-03 02:53:36.731074
8240DB001875,Pinebrook Vale,53.398267,-6.415163,weekday,pm_peak,,0.0,12.72,0.0,11,2026-07-03 02:53:36.731074
8220DB001665,Kempton,53.370658,-6.327702,weekday,pm_peak,,82.1,3.57,7.81,28,2026-07-03 02:53:36.731074
8220DB000776,Morehampton Terrace,53.325479,-6.241736,weekday,pm_peak,,68.8,4.57,3.25,16,2026-07-03 02:53:36.731074
8220DB000779,Waterloo Road,53.328689,-6.245447,weekday,pm_peak,,100.0,0.0,0.0,23,2026-07-03 02:53:36.731074
8220DB000784,Fitzwilliam Street,53.336457,-6.248657,weekday,pm_peak,,100.0,-0.02,0.0,23,2026-07-03 02:53:36.731074
8220DB001478,Inns Quay,53.345608,-6.272809,weekday,pm_peak,,38.9,6.03,1.62,18,2026-07-03 02:53:36.731074
8240DB001845,Morgan Place,53.379023,-6.352717,weekday,pm_peak,,51.7,5.23,7.64,29,2026-07-03 02:53:36.731074
8220DB007622,Bachelors Walk,53.34707,-6.26144,weekday,pm_peak,1.0,33.3,7.43,4.97,36,2026-07-03 02:53:36.731074
8220DB000420,Merlyn Road,53.321911,-6.217504,weekday,pm_peak,,100.0,1.9,2.04,23,2026-07-03 02:53:36.731074
8220DB000482,Shrewsbury Road,53.324728,-6.221965,weekday,pm_peak,2.5,73.2,1.24,2.55,41,2026-07-03 02:53:36.731074
8250DB000469,Rock Road,53.302846,-6.184072,weekday,pm_peak,4.5,100.0,0.97,0.98,46,2026-07-03 02:53:36.731074
8250DB000473,Grotto Avenue,53.309241,-6.197382,weekday,pm_peak,,100.0,-0.02,0.0,22,2026-07-03 02:53:36.731074
8220DB000478,St Vincent's Hosp,53.3181142989155,-6.21126782530888,weekday,pm_peak,,100.0,0.55,1.32,26,2026-07-03 02:53:36.731074
8250DB002051,Lanesville,53.2864489905194,-6.15989900807051,weekday,evening,4.5,100.0,0.12,0.24,33,2026-07-03 02:53:36.731074
8220DB000014,Eccles Place,53.358531,-6.262777,weekday,pm_peak,3.5,78.9,2.23,3.25,57,2026-07-03 02:53:36.731074
8220DB000834,St Patrick's Road,53.361975,-6.260428,weekday,evening,4.5,99.0,0.5,1.54,102,2026-07-03 02:53:36.731074
8220DB004936,Newgrange Road,53.361352,-6.283171,weekday,pm_peak,,100.0,0.0,0.0,11,2026-07-03 02:53:36.731074
8220DB004542,Finglas Place,53.386664,-6.297097,weekday,evening,,100.0,-0.9,0.0,5,2026-07-03 02:53:36.731074
8220DB000263,Parnell Sq East,53.353746,-6.262505,weekday,evening,3.5,84.4,1.07,2.11,32,2026-07-03 02:53:36.731074
8240DB007866,Hollywoodrath Ave,53.423766,-6.378418,weekday,evening,,100.0,-0.02,0.0,24,2026-07-03 02:53:36.731074
8220DB001576,Cappagh Road,53.389317,-6.313048,weekday,pm_peak,,10.0,7.99,2.81,10,2026-07-03 02:53:36.731074
8220DB001577,Abbottstown Road,53.3898858080548,-6.31574701686645,weekday,evening,,100.0,-0.02,0.0,17,2026-07-03 02:53:36.731074
8220DB000048,Drumcondra Stn,53.362257,-6.258808,weekday,pm_peak,1.0,50.7,5.49,5.8,69,2026-07-03 02:53:36.731074
8240DB007349,Corballis Pk,53.425278,-6.234715,weekday,pm_peak,,100.0,-1.24,1.37,22,2026-07-03 02:53:36.731074
8240DB004843,Berwick Walk,53.459664,-6.250397,weekday,pm_peak,,100.0,0.59,1.63,25,2026-07-03 02:53:36.731074
8240DB004843,Berwick Walk,53.459664,-6.250397,weekday,evening,4.5,100.0,0.09,0.22,79,2026-07-03 02:53:36.731074
8240DB003695,Airside,53.447056,-6.228016,weekday,evening,4.5,100.0,0.28,1.05,58,2026-07-03 02:53:36.731074
8240DB005078,Saint Columbas Rise,53.459853,-6.223673,weekday,evening,4.5,100.0,-0.02,0.0,42,2026-07-03 02:53:36.731074
8240DB003690,Swords Village,53.456956,-6.221068,weekday,evening,4.5,100.0,0.07,0.5,61,2026-07-03 02:53:36.731074
8240DB001634,Collinstown B Pk,53.413457,-6.23883,weekday,evening,4.5,100.0,0.0,0.0,120,2026-07-03 02:53:36.731074
8220DB000046,Botanic Ave,53.367131,-6.255259,weekday,pm_peak,,50.0,3.19,3.28,24,2026-07-03 02:53:36.731074
8240DB001625,Morton Stadium,53.401092,-6.243297,weekday,evening,1.0,35.3,9.14,7.35,34,2026-07-03 02:53:36.731074
8240DB004920,Laurelton,53.468372,-6.236286,weekday,evening,,100.0,-0.03,0.0,13,2026-07-03 02:53:36.731074
8240DB000231,Santry Village,53.38924,-6.24595,weekday,pm_peak,4.5,97.1,0.62,3.25,34,2026-07-03 02:53:36.731074
8220DB000214,Plunket College,53.379408,-6.246655,weekday,evening,4.5,98.5,0.26,2.22,66,2026-07-03 02:53:36.731074
8240DB004958,North Street Park,53.464997,-6.217207,weekday,pm_peak,,0.0,12.35,,1,2026-07-03 02:53:36.731074
8240DB005028,Boroimhe Maples,53.4446475315735,-6.23106682512784,weekday,evening,,89.3,1.63,4.8,28,2026-07-03 02:53:36.731074
8240DB003702,River Vlly Dr,53.451972,-6.232253,weekday,evening,,89.3,1.0,3.0,28,2026-07-03 02:53:36.731074
8240DB005076,Brackenstown Ave,53.461253,-6.228373,weekday,evening,,0.0,17.28,0.0,7,2026-07-03 02:53:36.731074
8240DB003574,Killeen Park,53.448775,-6.181511,weekday,evening,,100.0,0.0,0.0,24,2026-07-03 02:53:36.731074
8220DB000669,Crescent Place,53.366317,-6.228679,weekday,evening,4.5,99.0,0.1,0.65,288,2026-07-03 02:53:36.731074
8220DB001202,Newtown Ctgs,53.392501,-6.193429,weekday,evening,4.5,96.3,0.9,4.48,108,2026-07-03 02:53:36.731074
8240DB006051,Torcaill,53.434757,-6.137994,weekday,pm_peak,,100.0,-0.02,0.0,25,2026-07-03 02:53:36.731074
8220DB000619,Five Lamps,53.354198,-6.247095,weekday,evening,4.5,99.2,0.09,0.65,241,2026-07-03 02:53:36.731074
8240DB007616,The Warren,53.449577,-6.183464,weekday,pm_peak,,100.0,3.92,0.0,12,2026-07-03 02:53:36.731074
8240DB003629,Broomfield,53.435515,-6.153223,weekday,evening,,100.0,3.62,0.0,7,2026-07-03 02:53:36.731074
8240DB006359,Seatown,53.462224,-6.213287,weekday,pm_peak,,100.0,2.15,0.0,11,2026-07-03 02:53:36.731074
8250DB007715,Dundrum North,53.28967,-6.24563,weekday,pm_peak,4.5,100.0,0.62,0.92,33,2026-07-03 02:53:36.731074
8250DB004087,Ski Club of Ireland,53.223397,-6.181655,weekday,evening,,70.6,2.71,4.32,17,2026-07-03 02:53:36.731074
8220DB000213,Iveragh Road,53.38145,-6.244872,weekday,evening,4.5,100.0,0.04,0.3,55,2026-07-03 02:53:36.731074
8220DB000340,Townsend Street,53.345975,-6.256017,weekday,evening,3.0,79.5,2.52,5.56,234,2026-07-03 02:53:36.731074
8250DB002824,Taney Road,53.293496,-6.24578,weekday,evening,,100.0,-0.02,0.0,3,2026-07-03 02:53:36.731074
8250DB002833,Greenlands,53.274392,-6.229094,weekday,evening,,100.0,-0.02,0.0,3,2026-07-03 02:53:36.731074
8220DB000208,Glendun Road,53.3866539303158,-6.24795040815756,weekday,evening,,100.0,0.0,0.0,15,2026-07-03 02:53:36.731074
8220DB007571,DCU Helix,53.386776,-6.258725,weekday,pm_peak,,100.0,3.18,0.0,11,2026-07-03 02:53:36.731074
8220DB001362,National Stadium,53.331204,-6.279908,weekday,pm_peak,,0.0,20.55,0.0,11,2026-07-03 02:53:36.731074
8220DB001411,Brickfield Dr,53.332051,-6.303282,weekday,pm_peak,,0.0,23.22,0.0,11,2026-07-03 02:53:36.731074
8350DB004115,St. Mary's Church,53.1938255133842,-6.17404607427099,weekday,evening,,100.0,0.0,0.0,12,2026-07-03 02:53:36.731074
8250DB003472,Castle Lodge,53.259216,-6.211973,weekday,pm_peak,,100.0,0.0,0.0,11,2026-07-03 02:53:36.731074
8220DB007564,Poolbeg St,53.34678,-6.25461,weekday,evening,4.5,100.0,0.0,0.0,77,2026-07-03 02:53:36.731074
8220DB000350,Lombard Street East,53.345632,-6.249768,weekday,evening,,80.0,1.31,2.72,15,2026-07-03 02:53:36.731074
8250DB002012,Stillorgan SC,53.289925,-6.199156,weekday,evening,,100.0,-0.02,0.0,12,2026-07-03 02:53:36.731074
8220DB001286,Harrington Street,53.3325,-6.265727,weekday,evening,4.5,100.0,-0.02,0.0,37,2026-07-03 02:53:36.731074
8220DB001360,Leonard's Corner,53.331983,-6.276618,weekday,evening,4.5,100.0,-0.02,0.0,38,2026-07-03 02:53:36.731074
8220DB002085,RTE,53.315174,-6.220186,weekday,evening,,100.0,4.58,0.0,7,2026-07-03 02:53:36.731074
8250DB002066,Stillorgan SC,53.290193,-6.199639,weekday,evening,,100.0,-0.02,0.0,12,2026-07-03 02:53:36.731074
8220DB000389,Star of the Sea,53.33529,-6.219634,weekday,evening,,100.0,0.0,0.0,12,2026-07-03 02:53:36.731074
8220DB001701,St Mary's Convent,53.366567,-6.31294,weekday,pm_peak,,100.0,1.43,0.04,13,2026-07-03 02:53:36.731074
8220DB000074,Cabra West Ch,53.3672,-6.295499,weekday,pm_peak,,100.0,2.73,0.0,2,2026-07-03 02:53:36.731074
8220DB007857,Merchant's Quay,53.34508,-6.27451,weekday,evening,3.5,82.6,1.55,3.45,149,2026-07-03 02:53:36.731074
8220DB000395,Ringsend Road,53.34194,-6.235277,weekday,evening,4.5,100.0,0.0,0.01,134,2026-07-03 02:53:36.731074
8220DB001289,Spencer St South,53.332129,-6.273039,weekday,evening,4.5,100.0,0.0,0.0,37,2026-07-03 02:53:36.731074
8260DB007712,Lough na Mona,53.36527,-6.514224,weekday,pm_peak,,100.0,1.18,0.0,11,2026-07-03 02:53:36.731074
8220DB000496,Busáras,53.3494968761341,-6.25222357868164,weekday,evening,4.5,99.0,0.68,2.7,97,2026-07-03 02:53:36.731074
8230DB002737,Kingswood Luas,53.304973,-6.365908,weekday,evening,,100.0,0.0,0.0,12,2026-07-03 02:53:36.731074
8240DB000699,St Fintan's Road,53.372147431229,-6.08812332100126,weekday,evening,,100.0,-0.02,0.0,13,2026-07-03 02:53:36.731074
8240DB000701,Ceanchor Road,53.3669505773483,-6.07906897916885,weekday,evening,,100.0,-0.02,0.0,13,2026-07-03 02:53:36.731074
8240DB000587,Baldoyle Road Jct,53.3883203243268,-6.12513670736921,weekday,pm_peak,,100.0,2.78,0.0,11,2026-07-03 02:53:36.731074
8220DB007873,Kylemore College,53.345485,-6.352448,weekday,evening,,100.0,-0.02,0.0,5,2026-07-03 02:53:36.731074
8220DB002704,Decies Road,53.339239,-6.345345,weekday,evening,,100.0,0.0,0.0,15,2026-07-03 02:53:36.731074
8220DB001018,Cathal Brugha Brrks,53.327585,-6.26465,weekday,evening,,100.0,0.05,0.18,24,2026-07-03 02:53:36.731074
8230DB002589,The Enbankment,53.274084,-6.425624,weekday,pm_peak,,100.0,2.63,0.0,3,2026-07-03 02:53:36.731074
8220DB001121,Terenure Lbry,53.309002,-6.285408,weekday,pm_peak,,100.0,0.42,0.0,11,2026-07-03 02:53:36.731074
8220DB001160,Terenure Coll,53.304394,-6.293125,weekday,evening,,100.0,-0.02,0.0,21,2026-07-03 02:53:36.731074
